Index	Input data	Target	Training result	Node vc difference
1557	-1.852283e-01	-5.493756e-01	-6.203798e-01	7.648624e+00
1558	7.315950e-01	7.475623e-01	7.021764e-01	7.525778e-01
1559	-9.357371e-01	-2.019791e-01	-2.696649e-01	1.279689e+01
1560	-7.199348e-01	-7.713740e-01	-9.201629e-01	1.139277e+01
1561	-4.913641e-01	-9.996105e-01	-1.017653e+00	1.014720e+01
1562	-3.813785e-01	-9.311406e-01	-9.000663e-01	9.441252e+00
1563	1.899708e-02	5.961545e-02	1.287919e-01	5.820236e+00
1564	-8.653480e-01	-4.117740e-01	-4.417212e-01	1.253427e+01
1565	4.149097e-01	9.643078e-01	9.228882e-01	2.221850e+00
1566	-8.027024e-01	-5.819358e-01	-6.127290e-01	1.243039e+01
1567	-3.751549e-02	-1.175264e-01	-2.085121e-01	6.278234e+00
1568	9.094555e-01	2.820232e-01	1.514985e-01	1.269007e+00
1569	3.372911e-01	8.719122e-01	9.048436e-01	4.383296e+00
1570	-6.773726e-01	-8.492920e-01	-9.423944e-01	1.173755e+01
1571	-3.336041e-01	-8.661851e-01	-7.778216e-01	8.993097e+00
1572	-8.054150e-01	-5.749882e-01	-5.652698e-01	1.208143e+01
1573	1.899455e-01	5.616915e-01	5.197158e-01	4.111161e+00
1574	-6.609598e-01	-8.753595e-01	-8.736460e-01	1.176955e+01
1575	-1.797229e-01	-5.348497e-01	-6.049380e-01	7.641059e+00
1576	7.295571e-01	7.517973e-01	7.437274e-01	7.507935e-01
1577	-4.027728e-01	-9.535191e-01	-9.245642e-01	1.024778e+01
1578	6.543753e-01	8.851677e-01	8.936924e-01	1.181677e+00
1579	-4.272488e-01	-9.738405e-01	-9.840697e-01	1.041149e+01
1580	-1.196501e-01	-3.669250e-01	-2.409651e-01	7.135984e+00
1581	5.226272e-01	9.975333e-01	9.634852e-01	1.641446e+00
1582	-4.736372e-01	-9.965096e-01	-1.003588e+00	1.072765e+01
1583	6.481016e-01	8.941609e-01	8.907047e-01	1.055993e+00
1584	-8.423385e-01	-4.764826e-01	-5.682288e-01	1.258426e+01
1585	-4.891738e-01	-9.993949e-01	-1.000323e+00	1.009172e+01
1586	4.514217e-01	9.882677e-01	9.563455e-01	1.905306e+00
1587	7.769254e-01	6.457818e-01	6.758964e-01	2.403849e+00
1588	-8.985280e-01	-3.147704e-01	-4.543391e-01	1.266698e+01
1589	-2.619252e-01	-7.328118e-01	-7.149674e-01	8.294473e+00
1590	-9.213719e-01	-2.459357e-01	-2.158841e-01	1.242592e+01
1591	9.850213e-01	4.860667e-02	6.514645e-02	9.326457e-01
1592	1.765192e-01	5.263229e-01	7.003321e-01	5.470581e+00
1593	8.221269e-01	5.312829e-01	5.453983e-01	2.052291e+00
1594	9.016073e-01	3.055784e-01	4.364633e-01	3.126894e+00
1595	-3.265229e-01	-8.548604e-01	-7.627893e-01	9.617505e+00
1596	7.847995e-01	6.267086e-01	5.788082e-01	1.204668e+00
1597	-6.223608e-01	-9.273920e-01	-9.748501e-01	1.171974e+01
1598	-2.160506e-01	-6.275472e-01	-5.827694e-01	7.965694e+00
1599	5.397113e-01	9.923346e-01	9.674998e-01	1.411294e+00
1600	4.360224e-01	9.797302e-01	9.215832e-01	3.367061e+00
1601	3.627991e-01	9.082946e-01	8.130666e-01	3.677472e+00
1602	-1.683458e-01	-5.043298e-01	-5.629445e-01	8.085189e+00
1603	9.110217e-02	2.821753e-01	3.286782e-01	5.234359e+00
1604	4.346640e-01	9.788669e-01	9.651910e-01	2.528539e+00
1605	-2.440383e-01	-6.934601e-01	-7.413362e-01	8.837419e+00
1606	-3.310420e-01	-8.621367e-01	-8.063284e-01	9.131791e+00
1607	5.519788e-01	9.868393e-01	1.013001e+00	1.221608e+00
1608	9.858168e-01	4.611153e-02	4.314479e-02	2.795160e+00
1609	-1.903069e-01	-5.626299e-01	-4.360270e-01	8.524241e+00
1610	4.445051e-01	9.847178e-01	1.037838e+00	2.365756e+00
1611	1.740891e-01	5.198197e-01	4.513365e-01	5.048199e+00
1612	-5.881162e-01	-9.621835e-01	-9.307884e-01	1.131257e+01
1613	-4.922387e-01	-9.996833e-01	-9.185551e-01	1.027189e+01
1614	-6.023974e-02	-1.880268e-01	-1.526738e-01	6.530400e+00
1615	-8.199685e-01	-5.370125e-01	-4.398335e-01	1.232943e+01
1616	-7.855839e-01	-6.247874e-01	-6.555794e-01	1.179675e+01
1617	-9.859259e-01	-4.576933e-02	1.448290e-02	1.221532e+01
1618	6.862895e-01	8.341797e-01	8.116486e-01	7.565196e-01
1619	-6.127682e-01	-9.382375e-01	-9.371804e-01	1.159872e+01
1620	-5.388237e-01	-9.926751e-01	-9.582114e-01	1.049898e+01
1621	8.181520e-01	5.418153e-01	5.029949e-01	3.141251e-01
1622	6.541014e-01	8.855675e-01	9.538217e-01	3.082147e+00
1623	4.434277e-01	9.841230e-01	9.266771e-01	3.586871e+00
1624	-3.666556e-01	-9.132936e-01	-9.026130e-01	9.804450e+00
1625	-9.822136e-01	-5.741052e-02	-2.394420e-02	1.251966e+01
1626	-5.193535e-01	-9.982021e-01	-1.004556e+00	1.038228e+01
1627	1.772725e-01	5.283326e-01	5.888747e-01	4.248333e+00
1628	9.181640e-01	2.556865e-01	1.759982e-01	1.837688e+00
1629	-8.087221e-01	-5.664612e-01	-6.721060e-01	1.247601e+01
1630	-8.227001e-01	-5.297573e-01	-6.290891e-01	1.182038e+01
1631	6.340230e-01	9.130743e-01	9.176514e-01	8.232861e-01
1632	-4.319110e-01	-9.770626e-01	-9.279756e-01	1.044307e+01
1633	7.646385e-02	2.377963e-01	2.624310e-01	5.283359e+00
1634	-5.081975e-01	-9.996889e-01	-1.035934e+00	1.077312e+01
1635	5.344132e-01	9.942530e-01	9.991108e-01	1.374641e+00
1636	-2.268305e-01	-6.535368e-01	-6.708272e-01	8.750035e+00
1637	2.147626e-02	6.738435e-02	1.220689e-01	5.884137e+00
1638	-6.144812e-01	-9.363629e-01	-9.016194e-01	1.140314e+01
1639	9.495743e-01	1.592485e-01	3.166035e-01	8.593940e-01
1640	-3.169011e-01	-8.387968e-01	-7.101852e-01	9.593118e+00
1641	5.111867e-01	9.994108e-01	9.724136e-01	1.889420e+00
1642	-4.735298e-01	-9.964814e-01	-9.998203e-01	1.070878e+01
1643	8.300411e-01	5.100679e-01	6.154008e-01	9.417447e-01
1644	2.613454e-01	7.315718e-01	7.244811e-01	4.772273e+00
1645	-4.194090e-01	-9.679522e-01	-9.728489e-01	1.010292e+01
1646	9.988498e-01	5.204374e-03	-5.577333e-02	1.066322e+00
1647	-2.548665e-01	-7.175516e-01	-5.930688e-01	9.101278e+00
1648	-6.899472e-02	-2.149527e-01	-1.435198e-01	6.734044e+00
1649	-9.724164e-01	-8.809070e-02	3.064841e-02	1.269145e+01
1650	-1.453034e-01	-4.405872e-01	-5.403144e-01	7.266001e+00
1651	-6.071519e-02	-1.894929e-01	-2.043094e-01	6.723781e+00
1652	9.748615e-01	8.044048e-02	5.002364e-02	1.427967e+00
1653	-2.849604e-01	-7.800688e-01	-5.657174e-01	9.349484e+00
1654	8.814101e-01	3.653092e-01	3.869306e-01	1.301665e+00
1655	1.243074e-01	3.804893e-01	4.843265e-01	5.836916e+00
1656	5.486810e-01	9.884608e-01	1.011476e+00	2.258704e+00
1657	8.371461e-01	4.907531e-01	5.049580e-01	2.694712e+00
1658	-4.486032e-01	-9.868772e-01	-1.026254e+00	1.055465e+01
1659	2.373534e-01	6.781848e-01	6.991195e-01	3.805100e+00
1660	9.274005e-01	2.275442e-01	2.139825e-01	1.997235e+00
1661	-7.548279e-01	-6.971633e-01	-7.188080e-01	1.230262e+01
1662	-2.742053e-01	-7.584976e-01	-6.712795e-01	8.423072e+00
1663	3.761907e-01	9.250772e-01	9.723736e-01	2.561908e+00
1664	7.637802e-01	6.767380e-01	6.345162e-01	2.266332e+00
1665	3.391462e-01	8.747497e-01	8.042164e-01	4.234259e+00
1666	5.329696e-01	9.947281e-01	9.772624e-01	2.699511e+00
1667	-4.005748e-01	-9.514168e-01	-9.368549e-01	1.016136e+01
1668	9.747092e-01	8.091720e-02	9.000767e-02	1.197947e+00
1669	4.725152e-01	9.962093e-01	1.065042e+00	3.663211e+00
1670	2.266299e-01	6.530599e-01	5.003677e-01	4.675883e+00
1671	2.730786e-01	7.561874e-01	7.100103e-01	3.991652e+00
1672	6.084312e-01	9.428621e-01	8.836650e-01	2.230983e+00
1673	-9.980577e-01	-7.691479e-03	8.409524e-02	1.289663e+01
1674	-5.727441e-01	-9.742062e-01	-1.091496e+00	1.064656e+01
1675	5.500288e-01	9.878109e-01	9.646743e-01	1.204593e+00
1676	3.094265e-01	8.257886e-01	7.824834e-01	4.146376e+00
1677	-6.724467e-01	-8.573557e-01	-7.509093e-01	1.179564e+01
1678	-4.744069e-01	-9.967084e-01	-1.078741e+00	1.009685e+01
1679	5.582638e-01	9.834562e-01	1.002762e+00	1.112188e+00
1680	2.950328e-01	7.994643e-01	7.875240e-01	4.267098e+00
1681	9.328501e-01	2.108489e-01	1.716460e-01	2.372532e+00
1682	-9.150262e-01	-2.651990e-01	-2.574313e-01	1.272684e+01
1683	-5.111436e-01	-9.994154e-01	-1.002976e+00	1.022931e+01
1684	-4.825227e-01	-9.984505e-01	-9.785912e-01	1.018797e+01
1685	-2.614330e-01	-7.317592e-01	-7.081598e-01	8.451494e+00
1686	-2.078353e-01	-6.072564e-01	-5.854853e-01	8.068756e+00
1687	6.023332e-01	9.490685e-01	9.719622e-01	1.113790e+00
1688	-5.009024e-01	-9.999979e-01	-9.941051e-01	1.093546e+01
1689	-8.413467e-01	-4.792185e-01	-5.106584e-01	1.202264e+01
1690	7.926851e-01	6.072236e-01	6.472425e-01	6.171839e-01
1691	-6.219151e-01	-9.279145e-01	-9.545928e-01	1.164514e+01
1692	-6.706923e-02	-2.090441e-01	-1.267935e-01	6.586851e+00
1693	-2.886378e-01	-7.872414e-01	-7.873816e-01	8.889921e+00
1694	8.894286e-01	3.417579e-01	3.477210e-01	9.025562e-01
1695	2.279407e-01	6.561714e-01	7.527008e-01	5.055768e+00
1696	-8.715154e-01	-3.940502e-01	-3.357898e-01	1.244191e+01
1697	-5.302243e-01	-9.955751e-01	-1.109191e+00	1.043461e+01
1698	-2.802466e-01	-7.707225e-01	-7.273401e-01	8.554658e+00
1699	7.611561e-02	2.367341e-01	2.134244e-01	5.321804e+00
1700	-4.555406e-01	-9.901602e-01	-9.504479e-01	1.040079e+01
1701	-1.076045e-02	-3.378139e-02	6.433023e-02	6.081445e+00
1702	2.280880e-01	6.565204e-01	5.569466e-01	4.052741e+00
1703	-7.550723e-01	-6.966129e-01	-7.101109e-01	1.221648e+01
1704	-7.573672e-01	-6.914249e-01	-7.886151e-01	1.166406e+01
1705	-9.108387e-01	-2.778537e-01	-3.394280e-01	1.208487e+01
1706	5.230106e-01	9.974480e-01	9.498982e-01	1.496703e+00
1707	-1.718124e-01	-5.136992e-01	-6.079860e-01	8.255886e+00
1708	-8.383053e-01	-4.875785e-01	-4.894842e-01	1.222811e+01
1709	-9.364926e-01	-1.996550e-01	-2.215924e-01	1.224275e+01
1710	3.924103e-01	9.432113e-01	8.653441e-01	2.382632e+00
1711	-4.205664e-01	-9.688585e-01	-9.958926e-01	1.029148e+01
1712	4.519975e-01	9.885422e-01	9.918677e-01	2.069572e+00
1713	-4.170517e-01	-9.660668e-01	-1.040028e+00	1.027918e+01
1714	-7.907211e-01	-6.121118e-01	-6.908973e-01	1.193689e+01
1715	2.907747e-01	7.913614e-01	7.633735e-01	3.202375e+00
1716	-2.640521e-01	-7.373396e-01	-8.305216e-01	8.952331e+00
1717	9.736793e-02	3.009944e-01	3.743186e-01	5.147177e+00
1718	5.347299e-02	1.671174e-01	1.847733e-01	5.781572e+00
1719	5.891037e-02	1.839255e-01	2.228164e-01	5.713317e+00
1720	6.589267e-01	8.784281e-01	8.668672e-01	1.596506e+00
1721	1.396963e-01	4.247145e-01	4.191339e-01	5.600529e+00
1722	3.137821e-02	9.836826e-02	1.330670e-01	6.044560e+00
1723	1.824842e-01	5.421557e-01	5.222350e-01	4.512785e+00
1724	-9.731367e-01	-8.583766e-02	2.966367e-02	1.280925e+01
1725	-8.282241e-01	-5.149669e-01	-6.719163e-01	1.189951e+01
1726	-9.890347e-01	-3.601583e-02	-1.053848e-01	1.218508e+01
1727	6.959298e-01	8.171061e-01	7.647138e-01	7.308555e-01
1728	8.197684e-01	5.375425e-01	5.742477e-01	2.815645e+00
1729	1.717822e-01	5.136180e-01	5.067789e-01	5.423793e+00
1730	-8.026588e-01	-5.820473e-01	-5.564599e-01	1.225516e+01
1731	-8.662162e-01	-4.092881e-01	-4.604865e-01	1.212097e+01
1732	7.787966e-01	6.412848e-01	6.544210e-01	5.348967e-01
1733	-5.186480e-02	-1.621366e-01	-1.232540e-01	7.305558e+00
1734	-5.924285e-01	-9.584070e-01	-9.410975e-01	1.115299e+01
1735	-6.482192e-01	-8.939954e-01	-8.719954e-01	1.127786e+01
1736	6.989464e-01	8.116089e-01	8.281207e-01	4.155881e-01
1737	6.749997e-01	8.532019e-01	8.805200e-01	2.901281e+00
1738	3.081747e-01	8.235656e-01	7.420361e-01	4.349259e+00
1739	-3.086505e-01	-8.244119e-01	-8.154120e-01	9.260212e+00
1740	4.559597e-01	9.903435e-01	9.594476e-01	2.015831e+00
1741	2.238282e-01	6.463725e-01	6.335953e-01	4.638641e+00
1742	5.576307e-01	9.838143e-01	9.298035e-01	2.345631e+00
1743	-6.195825e-01	-9.306201e-01	-9.904736e-01	1.163984e+01
1744	2.045655e-01	5.990671e-01	6.084024e-01	4.024285e+00
1745	-8.308574e-01	-5.078615e-01	-5.457587e-01	1.248938e+01
1746	-9.482977e-01	-1.632044e-01	-2.730777e-01	1.222029e+01
1747	-8.771278e-01	-3.777928e-01	-5.687710e-01	1.198406e+01
1748	-4.420084e-01	-9.833222e-01	-9.360435e-01	9.753966e+00
1749	4.699631e-01	9.954802e-01	1.055889e+00	1.789247e+00
1750	-2.387252e-01	-6.813439e-01	-6.939602e-01	8.828532e+00
1751	6.898547e-03	2.165974e-02	7.722511e-02	6.020022e+00
1752	-3.054701e-01	-8.187188e-01	-7.933993e-01	9.116138e+00
1753	-4.509080e-01	-9.880200e-01	-1.016250e+00	1.010544e+01
1754	9.569806e-01	1.362484e-01	1.835497e-01	7.569757e-01
1755	-3.145898e-01	-8.348234e-01	-6.837720e-01	9.580100e+00
1756	5.331127e-01	9.946819e-01	1.113159e+00	1.777566e+00
1757	8.549933e-01	4.411806e-01	4.367153e-01	2.611240e+00
1758	9.665123e-02	2.988476e-01	2.682763e-01	6.064544e+00
1759	3.324502e-01	8.643688e-01	7.917756e-01	3.423306e+00
1760	1.079943e-01	3.326406e-01	2.691181e-01	5.506293e+00
1761	-5.172092e-02	-1.616907e-01	-1.545248e-01	6.822302e+00
1762	9.201368e-01	2.496928e-01	1.553741e-01	1.461179e+00
1763	-7.068452e-01	-7.968712e-01	-8.392101e-01	1.211096e+01
1764	-8.152984e-01	-5.493245e-01	-5.525700e-01	1.181436e+01
1765	7.954766e-01	6.002360e-01	6.238532e-01	5.408482e-01
1766	9.766488e-01	7.484539e-02	1.639178e-01	3.009579e+00
1767	-3.783678e-01	-9.276518e-01	-9.440632e-01	9.996910e+00
1768	-5.025390e-02	-1.571432e-01	-8.950324e-02	6.505071e+00
1769	2.630173e-01	7.351407e-01	6.231775e-01	3.697050e+00
1770	-2.955997e-01	-8.005323e-01	-8.124924e-01	9.231750e+00
1771	2.926324e-01	7.949139e-01	8.414049e-01	3.288371e+00
1772	-9.143333e-01	-2.672964e-01	-1.878874e-01	1.275586e+01
1773	-8.167906e-01	-5.454033e-01	-7.097570e-01	1.184254e+01
1774	5.897057e-01	9.608120e-01	9.359409e-01	1.096492e+00
1775	-5.060227e-01	-9.998359e-01	-1.000752e+00	1.093589e+01
1776	4.298871e-03	1.349804e-02	1.160474e-01	5.942173e+00
1777	6.760408e-01	8.514922e-01	7.741096e-01	1.311150e+00
1778	5.401378e-01	9.921682e-01	9.840110e-01	3.235089e+00
1779	-5.038686e-02	-1.575555e-01	-1.650791e-01	7.114348e+00
1780	6.835468e-01	8.388982e-01	8.669413e-01	1.515058e+00
1781	-3.916641e-01	-9.424304e-01	-9.329278e-01	1.016949e+01
1782	4.295490e-01	9.754563e-01	1.063770e+00	2.273884e+00
1783	4.658867e-01	9.941831e-01	9.287001e-01	2.999956e+00
1784	9.633758e-01	1.163285e-01	7.920118e-02	2.743339e+00
1785	-3.874122e-01	-9.378819e-01	-8.698915e-01	1.011419e+01
1786	2.508677e-01	7.087500e-01	7.123390e-01	3.712671e+00
1787	-9.643076e-01	-1.134222e-01	-2.701135e-02	1.285683e+01
1788	-5.855984e-01	-9.643070e-01	-1.009105e+00	1.077997e+01
1789	-7.520012e-01	-7.034989e-01	-7.082349e-01	1.168388e+01
1790	-3.342742e-01	-8.672346e-01	-8.431881e-01	8.961859e+00
1791	1.052830e-01	3.245998e-01	2.787779e-01	5.002190e+00
1792	-3.024951e-01	-8.133194e-01	-8.353727e-01	9.174323e+00
1793	5.893187e-01	9.611481e-01	9.965105e-01	1.171581e+00
1794	-1.374647e-01	-4.183602e-01	-4.551928e-01	7.980404e+00
1795	7.207774e-01	7.696876e-01	7.772090e-01	1.361004e+00
1796	1.936509e-01	5.712794e-01	5.010701e-01	5.198070e+00
1797	7.989597e-01	5.914525e-01	6.032281e-01	2.073193e+00
1798	-5.682700e-01	-9.772802e-01	-8.738814e-01	1.136853e+01
1799	8.658269e-01	4.104031e-01	3.305716e-01	1.038309e+00
1800	-9.697770e-01	-9.634315e-02	-1.352492e-01	1.282656e+01
1801	-9.857149e-01	-4.643105e-02	-1.662093e-01	1.215900e+01
1802	-2.323325e-01	-6.665149e-01	-6.559765e-01	8.034683e+00
1803	-5.221805e-01	-9.976307e-01	-9.675005e-01	1.066464e+01
1804	5.158824e-01	9.987961e-01	1.001853e+00	1.445064e+00
1805	-8.648749e-01	-4.131274e-01	-4.799163e-01	1.267893e+01
1806	1.795890e-02	5.636107e-02	3.309499e-02	5.736348e+00
1807	4.370404e-01	9.803655e-01	9.788771e-01	2.435872e+00
1808	7.701271e-01	6.619322e-01	7.110982e-01	2.503435e+00
1809	2.873151e-01	7.846736e-01	7.585552e-01	4.567662e+00
1810	1.991566e-01	5.853824e-01	5.297201e-01	4.695048e+00
1811	8.011434e-01	5.859098e-01	5.502046e-01	1.970329e+00
1812	-5.167195e-01	-9.986637e-01	-9.568081e-01	1.106254e+01
1813	7.569616e-02	2.354543e-01	2.714589e-01	5.261188e+00
1814	7.287165e-01	7.535351e-01	7.027256e-01	1.441099e+00
1815	6.985940e-01	8.122550e-01	9.268040e-01	3.049549e+00
1816	-5.654804e-01	-9.790992e-01	-9.818788e-01	1.125335e+01
1817	6.762983e-01	8.510681e-01	8.518925e-01	1.023294e+00
1818	2.551831e-01	7.182438e-01	6.518027e-01	4.649031e+00
1819	-9.706906e-01	-9.348735e-02	-2.822736e-02	1.273889e+01
1820	5.324605e-01	9.948907e-01	9.020536e-01	1.436522e+00
1821	-7.196296e-01	-7.719835e-01	-8.283761e-01	1.215670e+01
1822	6.271402e-01	9.216736e-01	9.411370e-01	1.107768e+00
1823	9.236662e-01	2.389466e-01	2.764588e-01	2.768006e+00
1824	-8.577655e-01	-4.333523e-01	-4.592603e-01	1.254155e+01
1825	2.414077e-01	6.874851e-01	6.437569e-01	3.716478e+00
1826	-5.321693e-01	-9.949827e-01	-1.000337e+00	1.103101e+01
1827	1.568244e-01	4.727675e-01	5.168446e-01	4.467274e+00
1828	8.714754e-02	2.702409e-01	1.968917e-01	5.526567e+00
1829	-2.746008e-01	-7.593065e-01	-8.029903e-01	8.897795e+00
1830	5.624676e-01	9.809794e-01	9.681978e-01	1.287580e+00
1831	-5.682793e-01	-9.772740e-01	-1.047135e+00	1.136120e+01
1832	-9.718827e-01	-8.976006e-02	-1.452476e-01	1.227367e+01
1833	1.594173e-01	4.799259e-01	3.849612e-01	4.388386e+00
1834	-8.864400e-01	-3.505618e-01	-3.380148e-01	1.261189e+01
1835	-2.251261e-02	-7.063073e-02	-1.134716e-01	6.121944e+00
1836	1.722392e-01	5.148486e-01	5.560198e-01	4.572409e+00
1837	7.747930e-01	6.508796e-01	6.882766e-01	1.849818e+00
1838	-5.812639e-01	-9.678215e-01	-1.001981e+00	1.143510e+01
1839	-4.374476e-01	-9.806169e-01	-9.822487e-01	9.783249e+00
1840	8.630558e-01	4.183224e-01	3.848936e-01	4.724952e-01
1841	-5.381003e-01	-9.929470e-01	-9.036634e-01	1.118204e+01
1842	6.471381e-01	8.955114e-01	8.946224e-01	1.175264e+00
1843	-1.590515e-01	-4.789179e-01	-4.697842e-01	8.197396e+00
1844	9.636263e-01	1.155473e-01	3.048654e-02	1.488619e+00
1845	-8.946486e-01	-3.263089e-01	-2.475705e-01	1.272584e+01
1846	7.551172e-01	6.965117e-01	7.639249e-01	9.776718e-01
1847	9.632586e-01	1.166942e-01	2.033830e-01	2.948925e+00
1848	-9.986332e-01	-5.884356e-03	6.367108e-03	1.275895e+01
1849	1.640516e-03	5.151199e-03	-1.116206e-02	5.886665e+00
1850	-8.422000e-01	-4.768649e-01	-4.625260e-01	1.245405e+01
1851	5.793242e-01	9.693361e-01	1.012370e+00	1.138526e+00
1852	-7.534020e-01	-7.003662e-01	-7.625710e-01	1.229627e+01
1853	3.140971e-01	8.339708e-01	8.665052e-01	3.090927e+00
1854	7.133612e-01	7.843443e-01	7.361219e-01	2.058003e+00
1855	1.247546e-01	3.817874e-01	3.181179e-01	5.751641e+00
1856	-9.193300e-01	-2.521451e-01	-2.387726e-01	1.255139e+01
1857	-5.500133e-01	-9.878185e-01	-1.079518e+00	1.058768e+01
1858	-4.244106e-01	-9.717768e-01	-8.707653e-01	9.739199e+00
1859	-3.165262e-02	-9.922567e-02	-8.531904e-02	6.301151e+00
1860	-2.611508e-01	-7.311551e-01	-6.929293e-01	8.708702e+00
1861	-8.618886e-02	-2.673415e-01	-2.608928e-01	6.902170e+00
1862	8.912763e-01	3.362999e-01	3.142915e-01	1.199623e+00
1863	-4.228523e-01	-9.706109e-01	-8.592982e-01	1.040976e+01
1864	-1.064769e-01	-3.281434e-01	-2.473265e-01	6.999855e+00
1865	3.443196e-01	8.825057e-01	8.258051e-01	2.952920e+00
1866	-4.160851e-01	-9.652785e-01	-1.057008e+00	1.023367e+01
1867	-8.802297e-02	-2.728865e-01	-2.599738e-01	6.835737e+00
1868	-4.352548e-01	-9.792446e-01	-9.666007e-01	1.010202e+01
1869	7.535167e-01	7.001091e-01	7.706022e-01	5.206083e-01
1870	3.696361e-01	9.170654e-01	9.240617e-01	4.058120e+00
1871	-6.434699e-01	-9.005779e-01	-9.647710e-01	1.159004e+01
1872	5.898650e-01	9.606732e-01	9.833388e-01	1.157514e+00
1873	8.882563e-01	3.452151e-01	4.043467e-01	2.687399e+00
1874	-8.867266e-01	-3.497190e-01	-4.104204e-01	1.261998e+01
1875	3.566195e-02	1.117447e-01	1.235964e-01	5.574558e+00
1876	5.971641e-01	9.540573e-01	8.438777e-01	1.599205e+00
1877	9.144416e-01	2.669685e-01	2.937643e-01	2.871253e+00
1878	2.001135e-01	5.878160e-01	6.121251e-01	5.250376e+00
1879	7.011960e-01	8.074622e-01	8.523280e-01	2.101662e+00
1880	3.592061e-02	1.125517e-01	1.614376e-01	6.471002e+00
1881	3.456442e-01	8.844541e-01	9.075550e-01	3.226488e+00
1882	9.284165e-01	2.244366e-01	1.992529e-01	2.351717e+00
1883	7.713965e-01	6.589392e-01	7.791547e-01	3.245810e+00
1884	-4.010361e-02	-1.255928e-01	-2.297291e-01	7.150909e+00
1885	3.612696e-01	9.062750e-01	8.304200e-01	3.050420e+00
1886	-4.920301e-01	-9.996666e-01	-9.495590e-01	1.085018e+01
1887	-3.061970e-01	-8.200272e-01	-7.337256e-01	8.835649e+00
1888	-8.455526e-01	-4.675856e-01	-4.422745e-01	1.225471e+01
1889	1.290646e-01	3.942603e-01	2.966153e-01	4.666960e+00
1890	8.363164e-01	4.930214e-01	4.441136e-01	1.610862e+00
1891	4.647969e-02	1.454287e-01	2.074547e-01	6.487136e+00
1892	6.849824e-01	8.364361e-01	8.184246e-01	1.801602e+00
1893	1.712856e-01	5.122794e-01	4.636642e-01	5.324943e+00
1894	-8.674478e-01	-4.057568e-01	-3.819968e-01	1.248856e+01
1895	3.285277e-01	8.581099e-01	8.902260e-01	2.885208e+00
1896	1.894579e-01	5.604241e-01	5.247946e-01	4.817994e+00
1897	4.577910e-01	9.911244e-01	1.081664e+00	2.714120e+00
1898	3.812961e-01	9.310463e-01	8.657774e-01	3.553598e+00
1899	4.925603e-01	9.997082e-01	9.598852e-01	2.901117e+00
1900	8.326553e-01	5.029903e-01	5.578409e-01	2.660032e+00
1901	-2.578237e-01	-7.239882e-01	-6.620469e-01	9.071834e+00
1902	3.317369e-01	8.632402e-01	8.057749e-01	3.100749e+00
1903	-2.728160e-01	-7.556476e-01	-7.257643e-01	9.063070e+00
1904	-7.319963e-01	-7.467248e-01	-8.014354e-01	1.185016e+01
1905	3.314957e-01	8.628577e-01	8.325292e-01	2.833981e+00
1906	-6.065105e-01	-9.448544e-01	-9.700222e-01	1.153238e+01
1907	-4.561480e-02	-1.427413e-01	-3.844789e-02	6.383630e+00
1908	-8.196200e-01	-5.379352e-01	-5.054586e-01	1.228198e+01
1909	-2.842857e-01	-7.787415e-01	-8.212584e-01	8.546655e+00
1910	6.914117e-01	8.252021e-01	7.938390e-01	6.019521e-01
1911	9.168101e-01	2.597939e-01	3.484280e-01	2.990738e+00
1912	-1.007640e-01	-3.111463e-01	-2.203674e-01	7.732695e+00
1913	9.667709e-01	1.057339e-01	5.107921e-02	1.668947e+00
1914	-4.245584e-01	-9.718862e-01	-9.329130e-01	1.043572e+01
1915	-5.092786e-01	-9.995985e-01	-9.854863e-01	1.040072e+01
1916	6.499815e-01	8.915024e-01	8.696711e-01	5.908632e-01
1917	-9.444320e-01	-1.751678e-01	-2.385580e-01	1.283674e+01
1918	1.807771e-02	5.673354e-02	3.901286e-02	5.737990e+00
1919	3.902467e-01	9.409328e-01	9.022417e-01	2.771684e+00
1920	5.579392e-02	1.742981e-01	1.516332e-01	6.073825e+00
1921	-9.120864e-01	-2.740880e-01	-2.840980e-01	1.258344e+01
1922	9.632253e-01	1.167980e-01	6.914416e-02	9.986633e-01
1923	-4.977828e-01	-9.999699e-01	-7.859975e-01	1.089471e+01
1924	8.789445e-01	3.725051e-01	4.623892e-01	1.094954e+00
1925	6.800206e-01	8.448731e-01	8.506321e-01	3.100099e+00
1926	8.123376e-01	5.570692e-01	5.991641e-01	3.012451e+00
1927	-2.524755e-01	-7.123024e-01	-7.095834e-01	9.002188e+00
1928	-4.675089e-01	-9.947189e-01	-9.219812e-01	1.023222e+01
1929	-2.148888e-01	-6.247027e-01	-6.118902e-01	8.055799e+00
1930	-3.654770e-02	-1.145080e-01	2.252953e-03	6.450959e+00
1931	-9.786087e-01	-6.870722e-02	1.107284e-01	1.275647e+01
1932	-5.036837e-01	-9.999420e-01	-1.053334e+00	1.025089e+01
1933	-1.386490e-01	-4.217349e-01	-3.715394e-01	7.262504e+00
1934	4.488498e-01	9.870020e-01	9.744737e-01	2.173198e+00
1935	3.992344e-01	9.501124e-01	9.522801e-01	3.445627e+00
1936	2.236851e-01	6.460295e-01	5.565006e-01	4.624561e+00
1937	2.368139e-01	6.769389e-01	6.125646e-01	4.276759e+00
1938	-4.755044e-01	-9.969819e-01	-9.778935e-01	1.060308e+01
1939	-3.079660e-01	-8.231936e-01	-7.244342e-01	8.845086e+00
